flight_number,flight_Date,customer_ID,action,date,class,plane_row,seat
PA012,10/3/2024,000004721,Seat Changed,15/2/2024,Premium Economy,19,6
PA012,10/3/2024,000004746,Booked,17/1/2024,Premium Economy,20,2
PA012,10/3/2024,000004746,Upgraded,16/2/2024,Business,15,2
PA012,10/3/2024,000004786,Booked,2/1/2024,First,8,1
PA012,10/3/2024,000004786,Seat Changed,12/1/2024,First,1,3
PA012,10/3/2024,000004800,Booked,21/11/2023,Business,12,3
PA012,10/3/2024,000004800,Seat Changed,2/12/2023,Business,15,2
PA012,10/3/2024,000004800,Seat Changed,28/12/2023,Business,17,4
PA012,10/3/2024,000004800,Upgraded,8/1/2024,First,3,3
PA012,10/3/2024,000004821,Booked,20/1/2024,Premium Economy,22,2
PA012,10/3/2024,000004821,Upgraded,9/2/2024,Business,16,2
PA012,10/3/2024,000004865,Booked,5/12/2023,Business,9,3
PA012,10/3/2024,000004865,Seat Changed,17/12/2023,Business,17,3
PA012,10/3/2024,000005019,Booked,27/11/2023,Premium Economy,20,1
PA012,10/3/2024,000005019,Upgraded,13/12/2023,Business,9,4
PA012,10/3/2024,000005152,Booked,11/1/2024,Premium Economy,26,2
PA012,10/3/2024,000005152,Upgraded,26/1/2024,Business,12,2
PA012,10/3/2024,000005152,Seat Changed,9/2/2024,Business,11,4
PA012,10/3/2024,000005152,Cancelled,6/3/2024,,,
PA012,10/3/2024,000005336,Booked,15/11/2023,Business,12,2
PA012,10/3/2024,000005336,Upgraded,26/11/2023,First,1,1
PA012,10/3/2024,000005336,Seat Changed,11/12/2023,First,8,4
PA012,10/3/2024,000005336,Seat Changed,1/1/2024,First,5,4
PA012,10/3/2024,000005336,Cancelled,25/1/2024,,,
PA012,10/3/2024,000005517,Booked,8/1/2024,Business,9,4
PA012,10/3/2024,000005517,Upgraded,16/1/2024,First,1,3
PA012,10/3/2024,000005517,Cancelled,31/1/2024,,,
PA012,10/3/2024,000005621,Booked,27/11/2023,Premium Economy,25,2
PA012,10/3/2024,000005621,Cancelled,20/12/2023,,,
PA012,10/3/2024,000005640,Booked,24/11/2023,Business,10,1
PA012,10/3/2024,000005640,Seat Changed,9/12/2023,Business,12,1
PA012,10/3/2024,000005640,Cancelled,7/1/2024,,,
PA012,10/3/2024,000005753,Booked,4/2/2024,Premium Economy,25,4
PA012,10/3/2024,000005753,Upgraded,23/2/2024,Business,16,3
PA012,10/3/2024,000005949,Booked,13/11/2023,Premium Economy,23,8
PA012,10/3/2024,000005949,Seat Changed,13/12/2023,Premium Economy,22,8
PA012,10/3/2024,000005949,Seat Changed,29/12/2023,Premium Economy,24,1
PA012,10/3/2024,000005949,Seat Changed,9/1/2024,Premium Economy,24,3
PA012,10/3/2024,000005949,Cancelled,29/1/2024,,,
PA012,10/3/2024,000005963,Booked,14/11/2023,Business,11,3
PA012,10/3/2024,000005963,Upgraded,12/12/2023,First,7,4
PA012,10/3/2024,000006163,Booked,21/12/2023,First,1,2
PA012,10/3/2024,000006163,Seat Changed,1/1/2024,First,6,2
PA012,10/3/2024,000006686,Booked,3/12/2023,Premium Economy,21,5
PA012,10/3/2024,000006686,Upgraded,14/12/2023,Business,9,1
PA012,10/3/2024,000006686,Upgraded,18/1/2024,First,8,2
PA012,10/3/2024,000006686,Cancelled,26/1/2024,,,
PA012,10/3/2024,000006692,Booked,8/12/2023,Premium Economy,24,1
PA012,10/3/2024,000006692,Seat Changed,21/12/2023,Premium Economy,21,6
PA012,10/3/2024,000006692,Seat Changed,26/1/2024,Premium Economy,20,1
PA012,10/3/2024,000006692,Seat Changed,29/2/2024,Premium Economy,25,3
PA012,10/3/2024,000006781,Booked,3/2/2024,Premium Economy,25,3
PA012,10/3/2024,000006781,Seat Changed,29/2/2024,Premium Economy,24,8
PA012,10/3/2024,000007083,Booked,21/11/2023,Business,11,1
PA012,10/3/2024,000007200,Booked,15/1/2024,First,7,1
PA012,10/3/2024,000007251,Booked,23/1/2024,Business,12,4
PA012,10/3/2024,000007251,Seat Changed,31/1/2024,Business,17,4
PA012,10/3/2024,000007251,Seat Changed,6/3/2024,Business,12,1
PA012,10/3/2024,000007405,Booked,4/2/2024,Premium Economy,22,8
PA012,10/3/2024,000007405,Upgraded,22/2/2024,Business,11,3
PA012,10/3/2024,000007691,Booked,16/12/2023,Business,16,2
PA012,10/3/2024,000007691,Seat Changed,21/1/2024,Business,16,4
PA012,10/3/2024,000007791,Booked,6/1/2024,Premium Economy,24,3
PA012,10/3/2024,000007791,Seat Changed,17/1/2024,Premium Economy,26,2
PA012,10/3/2024,000007791,Upgraded,19/2/2024,Business,13,2
PA012,10/3/2024,000007917,Booked,15/12/2023,Business,15,1
PA012,10/3/2024,000007917,Seat Changed,9/1/2024,Business,18,1
PA012,10/3/2024,000007979,Booked,20/1/2024,Premium Economy,23,7
PA012,10/3/2024,000007979,Upgraded,8/2/2024,Business,17,4
PA012,10/3/2024,000008021,Booked,25/1/2024,Premium Economy,21,5
PA012,10/3/2024,000008021,Seat Changed,5/2/2024,Premium Economy,22,6
PA012,10/3/2024,000008021,Upgraded,19/2/2024,Business,16,3
PA012,10/3/2024,000008021,Upgraded,4/3/2024,First,3,4
PA012,10/3/2024,000008136,Booked,29/12/2023,Business,16,2
PA012,10/3/2024,000008136,Cancelled,12/1/2024,,,
PA012,10/3/2024,000008262,Booked,4/2/2024,Business,13,4
PA012,10/3/2024,000008290,Booked,7/12/2023,Business,16,1
PA012,10/3/2024,000008290,Upgraded,2/1/2024,First,2,3
PA012,10/3/2024,000008325,Booked,21/12/2023,Business,17,3
PA012,10/3/2024,000008396,Booked,17/12/2023,Business,10,3
PA012,10/3/2024,000008396,Seat Changed,9/1/2024,Business,18,3
PA012,10/3/2024,000008396,Cancelled,16/1/2024,,,
PA012,10/3/2024,000008403,Booked,14/12/2023,Business,17,3
PA012,10/3/2024,000008403,Upgraded,25/12/2023,First,3,4
PA012,10/3/2024,000008424,Booked,22/12/2023,Premium Economy,26,1
PA012,10/3/2024,000008424,Upgraded,4/1/2024,Business,11,1
PA012,10/3/2024,000008466,Booked,1/12/2023,Premium Economy,26,7
PA012,10/3/2024,000008466,Cancelled,16/12/2023,,,
PA012,10/3/2024,000008720,Booked,14/1/2024,Premium Economy,26,6
PA012,10/3/2024,000008720,Seat Changed,22/1/2024,Premium Economy,20,7
PA012,10/3/2024,000008720,Seat Changed,23/2/2024,Premium Economy,21,8
PA012,10/3/2024,000008779,Booked,6/1/2024,Business,11,1
PA012,10/3/2024,000009093,Booked,12/1/2024,Business,12,1
PA012,10/3/2024,000009093,Seat Changed,5/2/2024,Business,12,3
PA012,10/3/2024,000009093,Cancelled,2/3/2024,,,
PA012,10/3/2024,000009109,Booked,14/12/2023,Premium Economy,22,5
PA012,10/3/2024,000009157,Booked,5/1/2024,Business,9,2
PA012,10/3/2024,000009157,Seat Changed,4/2/2024,Business,12,4
PA012,10/3/2024,000009157,Seat Changed,6/3/2024,Business,13,2
PA012,10/3/2024,000009336,Booked,8/12/2023,Premium Economy,25,4
PA012,10/3/2024,000009336,Upgraded,3/1/2024,Business,10,4
PA012,10/3/2024,000009336,Cancelled,7/2/2024,,,
PA012,10/3/2024,000009433,Booked,23/11/2023,Business,16,4
PA012,10/3/2024,000009433,Seat Changed,30/12/2023,Business,14,2
PA012,10/3/2024,000009433,Seat Changed,27/1/2024,Business,11,3
PA012,10/3/2024,000009433,Cancelled,6/2/2024,,,
PA012,10/3/2024,000009493,Booked,30/12/2023,Premium Economy,26,8
PA012,10/3/2024,000009493,Upgraded,20/1/2024,Business,16,1
PA012,10/3/2024,000009493,Seat Changed,3/2/2024,Business,14,2
PA012,10/3/2024,000009493,Cancelled,15/2/2024,,,
PA012,10/3/2024,000009547,Booked,4/12/2023,Premium Economy,19,8
PA012,10/3/2024,000009547,Cancelled,23/12/2023,,,
PA012,10/3/2024,000009956,Booked,7/2/2024,Business,17,2
PA012,10/3/2024,000009957,Booked,29/1/2024,Business,9,4
PA012,10/3/2024,000009957,Seat Changed,7/2/2024,Business,15,1
PA012,10/3/2024,000009957,Seat Changed,3/3/2024,Business,13,2
