StaffID,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12
1764,4354.00,4484.62,4574.31,4620.06,4758.66,4853.83,4999.45,5149.43,5252.42,5304.94,5464.09,5573.37
2491,13371.00,13371.00,13638.42,13911.19,14328.52,14471.81,14761.25,15056.47,15508.16,15818.33,15818.33,15976.51
1016,9066.00,9066.00,9247.32,9432.27,9526.59,9526.59,9621.85,9621.85,9718.07,9912.43,10110.68,10414.00
1759,1447.00,1475.94,1520.22,1565.82,1565.82,1597.14,1613.11,1661.51,1711.35,1711.35,1762.69,1762.69
2744,2966.00,3025.32,3025.32,3116.08,3178.40,3178.40,3178.40,3210.19,3306.49,3405.69,3507.86,3507.86
2526,14722.00,14869.22,15315.30,15774.76,16248.00,16735.44,17070.15,17240.85,17240.85,17413.26,17935.65,18115.01
2598,7424.00,7646.72,7876.12,7876.12,8112.41,8274.65,8274.65,8440.15,8608.95,8695.04,8781.99,8957.63
1626,12486.00,12735.72,12863.08,12991.71,13251.54,13384.06,13517.90,13923.44,13923.44,14201.90,14627.96,14774.24
1151,5940.00,6058.80,6179.98,6241.78,6429.03,6429.03,6557.61,6623.19,6623.19,6689.42,6890.10,6890.10
2258,2065.00,2106.30,2169.49,2191.18,2191.18,2235.01,2279.71,2325.30,2371.81,2371.81,2419.24,2467.63
2942,7031.00,7241.93,7314.35,7460.64,7684.46,7914.99,8152.44,8315.49,8315.49,8315.49,8315.49,8481.80
2554,11680.00,11913.60,12151.87,12394.91,12766.76,13149.76,13149.76,13412.75,13681.01,13817.82,13956.00,13956.00
2528,14862.00,15010.62,15310.83,15617.05,15617.05,15929.39,16247.98,16572.94,17070.13,17411.53,17759.76,18114.95
1185,11647.00,11879.94,11879.94,12117.54,12238.71,12605.88,12731.93,12859.25,13116.44,13247.60,13645.03,13917.93
1198,5557.00,5612.57,5612.57,5780.95,5954.38,6133.01,6194.34,6256.28,6318.84,6382.03,6382.03,6509.67
1891,3438.00,3438.00,3472.38,3507.10,3612.32,3612.32,3684.56,3721.41,3721.41,3721.41,3833.05,3871.38
2755,13687.00,13687.00,13823.87,14238.59,14380.97,14380.97,14812.40,14812.40,14812.40,14960.53,15110.13,15563.43
2887,14908.00,15355.24,15508.79,15818.97,16293.54,16293.54,16619.41,16951.80,17290.83,17463.74,17638.38,17991.15
2711,12997.00,13126.97,13389.51,13791.19,14204.93,14631.08,14631.08,14923.70,14923.70,15072.94,15374.40,15681.88
2862,3806.00,3806.00,3920.18,3959.38,4038.57,4159.73,4284.52,4327.36,4370.64,4501.76,4636.81,4636.81
2177,11180.00,11515.40,11515.40,11860.86,12216.69,12338.85,12338.85,12585.63,12585.63,12837.34,12837.34,13094.09
2573,14169.00,14594.07,15031.89,15482.85,15482.85,15482.85,15792.51,15950.43,16428.94,16593.23,16759.17,17094.35
1277,10589.00,10589.00,10800.78,11124.80,11458.55,11802.30,12156.37,12156.37,12521.06,12521.06,12521.06,12896.70
2291,13704.00,13704.00,13841.04,13841.04,13841.04,13841.04,14256.27,14541.40,14832.22,15128.87,15280.16,15738.56
1774,4690.00,4736.90,4784.27,4832.11,4880.43,4978.04,4978.04,4978.04,5127.38,5178.66,5178.66,5178.66
1722,8436.00,8689.08,8775.97,8775.97,8775.97,9039.25,9310.43,9310.43,9310.43,9310.43,9310.43,9310.43
2214,5201.00,5357.03,5517.74,5517.74,5517.74,5572.92,5684.38,5741.22,5798.63,5914.61,6032.90,6093.23
1262,4595.00,4640.95,4733.77,4781.11,4828.92,4877.21,5023.52,5023.52,5073.76,5124.50,5226.99,5383.80
2717,2754.00,2754.00,2836.62,2893.35,2951.22,3039.76,3100.55,3100.55,3131.56,3225.50,3322.27,3322.27
1963,6241.00,6365.82,6429.48,6558.07,6558.07,6689.23,6889.91,7027.70,7168.26,7311.62,7311.62,7457.86
1866,11317.00,11543.34,11658.77,11775.36,12128.62,12371.19,12618.62,12744.80,13127.15,13389.69,13389.69,13791.38
1533,12225.00,12469.50,12843.59,13100.46,13362.47,13763.34,14176.24,14318.00,14318.00,14318.00,14604.36,15042.49
1228,3091.00,3091.00,3121.91,3184.35,3279.88,3378.28,3479.62,3584.01,3655.69,3765.36,3878.32,3917.11
2755,8511.00,8596.11,8682.07,8682.07,8768.89,8768.89,8856.58,8856.58,9033.71,9033.71,9214.39,9214.39
2999,6200.00,6262.00,6449.86,6578.86,6776.22,6843.99,7049.30,7260.78,7260.78,7406.00,7406.00,7480.06
2289,6200.00,6324.00,6324.00,6513.72,6578.86,6578.86,6710.43,6710.43,6911.75,6911.75,7119.10,7119.10
2122,3888.00,3888.00,3888.00,3926.88,3966.15,3966.15,3966.15,3966.15,4005.81,4045.87,4167.24,4208.92
1065,14258.00,14543.16,14834.02,15130.70,15433.32,15896.32,15896.32,16214.24,16700.67,17201.69,17373.71,17547.45
1033,14477.00,14911.31,14911.31,15209.54,15513.73,15824.00,16140.48,16463.29,16957.19,17465.91,17465.91,17640.56
1912,6132.00,6132.00,6193.32,6317.19,6506.70,6636.84,6636.84,6769.57,6837.27,6837.27,6837.27,7042.39
2559,1734.00,1786.02,1803.88,1803.88,1858.00,1858.00,1876.58,1932.87,1990.86,2050.59,2050.59,2050.59
2290,13341.00,13341.00,13474.41,13609.15,13745.25,13882.70,14021.53,14161.74,14303.36,14303.36,14446.39,14879.78
1524,10194.00,10295.94,10295.94,10295.94,10295.94,10501.86,10501.86,10816.91,11033.25,11033.25,11033.25,11143.59
1867,8573.00,8573.00,8658.73,8918.49,8918.49,8918.49,8918.49,9186.05,9461.63,9556.24,9842.93,9842.93
2688,3271.00,3369.13,3369.13,3369.13,3436.51,3539.61,3575.00,3610.75,3682.97,3756.63,3756.63,3869.33
1908,1732.00,1732.00,1749.32,1801.80,1801.80,1819.82,1856.21,1893.34,1931.20,1931.20,1989.14,2009.03
2422,13435.00,13703.70,13977.77,14397.11,14829.02,15125.60,15579.37,16046.75,16207.22,16207.22,16531.36,16861.99
2465,5271.00,5376.42,5376.42,5376.42,5430.18,5484.49,5484.49,5484.49,5539.33,5650.12,5706.62,5706.62
1600,13466.00,13735.32,14010.03,14430.33,14574.63,14866.12,14866.12,15312.11,15465.23,15774.53,16247.77,16247.77
1027,5547.00,5602.47,5658.49,5771.66,5944.81,6123.16,6245.62,6308.08,6308.08,6497.32,6562.29,6759.16
1720,14801.00,14949.01,15247.99,15552.95,16019.54,16500.12,16500.12,16500.12,16665.13,16998.43,17168.41,17511.78
1346,10192.00,10293.92,10396.86,10604.80,10710.84,10817.95,10926.13,10926.13,11253.92,11366.46,11707.45,11707.45
1766,13479.00,13748.58,14161.04,14585.87,14585.87,14877.59,15026.36,15176.63,15631.92,16100.88,16100.88,16100.88
1902,14665.00,15104.95,15256.00,15408.56,15716.73,16188.23,16350.11,16840.62,17177.43,17349.21,17869.68,18227.07
1877,12442.00,12566.42,12817.75,12945.93,13075.39,13075.39,13467.65,13871.68,14010.39,14290.60,14719.32,15013.71
2825,12398.00,12645.96,13025.34,13155.59,13418.70,13418.70,13418.70,13687.08,14097.69,14238.67,14381.05,14668.68
2549,7341.00,7561.23,7712.45,7943.83,8102.70,8264.76,8512.70,8512.70,8768.08,8855.76,9121.44,9212.65
1711,10952.00,11061.52,11393.37,11507.30,11507.30,11737.45,11854.82,12210.46,12576.78,12828.31,12956.60,13345.29
1055,14907.00,15056.07,15357.19,15510.76,15510.76,15665.87,15822.53,16297.21,16297.21,16460.18,16460.18,16953.98
1911,8183.00,8346.66,8513.59,8513.59,8769.00,8769.00,8769.00,8769.00,8769.00,8769.00,8769.00,8856.69
1724,5075.00,5227.25,5331.80,5438.43,5547.20,5713.62,5827.89,5944.45,6003.89,6123.97,6123.97,6246.45
2503,6061.00,6242.83,6305.26,6368.31,6431.99,6496.31,6626.24,6825.03,6961.53,7170.37,7313.78,7460.06
1651,14875.00,14875.00,15321.25,15780.89,15780.89,16254.31,16416.86,16745.19,17080.10,17080.10,17250.90,17423.41
2772,10877.00,11203.31,11203.31,11315.34,11654.80,11887.90,12244.54,12366.98,12737.99,12992.75,13382.53,13382.53
2999,6510.00,6510.00,6705.30,6839.41,7044.59,7115.03,7186.18,7258.05,7475.79,7700.06,7777.06,7854.83
2026,5318.00,5371.18,5478.60,5478.60,5478.60,5533.39,5644.06,5756.94,5872.08,6048.24,6108.72,6169.81
2871,1756.00,1808.68,1826.77,1845.03,1881.94,1919.57,1938.77,1977.54,2017.10,2037.27,2037.27,2098.38
1671,2423.00,2447.23,2496.17,2571.06,2596.77,2622.74,2675.19,2755.45,2838.11,2923.26,2981.72,3071.17
1468,10853.00,10961.53,10961.53,11071.15,11071.15,11403.28,11631.35,11863.97,12219.89,12464.29,12713.57,12713.57
2378,3566.00,3637.32,3746.44,3858.83,3897.42,3897.42,3975.37,4054.88,4135.97,4260.05,4345.25,4388.71
2156,13335.00,13335.00,13468.35,13872.40,13872.40,13872.40,14011.12,14431.46,14431.46,14720.09,14720.09,14720.09
1042,9212.00,9396.24,9678.13,9678.13,9968.47,10167.84,10371.20,10578.62,10790.19,11113.90,11447.32,11676.26
1667,12057.00,12298.14,12421.12,12669.54,12669.54,12796.24,12924.20,12924.20,13311.93,13445.05,13445.05,13848.40
2896,5743.00,5857.86,5857.86,5916.44,5916.44,6093.93,6215.81,6402.28,6402.28,6402.28,6402.28,6594.35
2172,13919.00,14336.57,14623.30,14915.77,15214.08,15366.22,15827.21,16302.03,16628.07,17126.91,17640.72,17993.53
2198,1718.00,1718.00,1718.00,1769.54,1787.24,1805.11,1805.11,1823.16,1859.62,1915.41,1972.87,2032.06
2400,3215.00,3215.00,3247.15,3247.15,3344.56,3344.56,3444.90,3513.80,3548.94,3584.43,3620.27,3728.88
2500,13677.00,13950.54,14229.55,14371.85,14659.28,14659.28,14805.88,14805.88,15250.05,15555.05,16021.70,16021.70
1739,9022.00,9022.00,9202.44,9294.46,9387.41,9481.28,9481.28,9765.72,9863.38,9962.01,9962.01,10061.63
1438,9260.00,9352.60,9633.18,9633.18,9729.51,9729.51,9729.51,9729.51,9826.80,9826.80,9925.07,10123.57
2914,8568.00,8825.04,8825.04,9089.79,9362.48,9549.73,9549.73,9549.73,9836.23,9934.59,10232.63,10437.28
2849,14921.00,15219.42,15219.42,15523.81,15989.52,16469.21,16469.21,16798.59,16966.58,16966.58,17475.58,17650.33
2635,10290.00,10392.90,10600.76,10812.77,10812.77,10812.77,11029.03,11139.32,11139.32,11139.32,11473.50,11817.70
1829,5626.00,5682.26,5795.91,5795.91,5795.91,5969.78,6029.48,6210.36,6334.57,6524.61,6655.10,6788.20
2132,5252.00,5409.56,5463.66,5572.93,5684.39,5798.08,5856.06,5973.18,6092.64,6153.57,6215.10,6339.40
1074,11477.00,11477.00,11706.54,11940.67,12060.08,12421.88,12794.54,13178.37,13441.94,13845.20,14260.55,14688.37
1470,7275.00,7493.25,7493.25,7718.05,7949.59,8029.08,8189.67,8189.67,8435.36,8688.42,8949.07,9038.56
2755,6448.00,6641.44,6707.85,6909.09,7047.27,7047.27,7117.74,7331.28,7551.22,7551.22,7551.22,7626.73
2630,2704.00,2731.04,2758.35,2785.93,2869.51,2926.90,2956.17,2985.73,2985.73,3045.45,3045.45,3106.36
1615,7985.00,8224.55,8224.55,8224.55,8224.55,8471.29,8640.71,8899.93,8988.93,9168.71,9352.09,9352.09
1034,10774.00,11097.22,11319.16,11545.55,11776.46,12129.75,12129.75,12493.64,12493.64,12743.52,12870.95,13128.37
1499,9032.00,9122.32,9213.54,9305.68,9398.74,9586.71,9682.58,9779.40,9974.99,10174.49,10276.24,10276.24
1847,3497.00,3566.94,3566.94,3602.61,3710.69,3822.01,3936.67,4015.40,4055.56,4096.11,4218.99,4303.37
2727,4386.00,4429.86,4562.76,4608.38,4654.47,4654.47,4701.01,4701.01,4842.04,4890.46,4890.46,5037.18
2395,9678.00,9678.00,9871.56,9871.56,10068.99,10270.37,10270.37,10373.07,10684.27,10897.95,10897.95,11006.93
1590,7839.00,7917.39,7996.56,8076.53,8318.83,8568.39,8654.07,8913.70,8913.70,9181.11,9181.11,9456.54
2634,7546.00,7621.46,7621.46,7850.10,8007.11,8087.18,8248.92,8331.41,8414.72,8667.17,8667.17,8927.18
2620,1136.00,1170.08,1205.18,1217.23,1229.41,1241.70,1266.53,1304.53,1343.67,1370.54,1384.25,1411.93
1831,1784.00,1784.00,1819.68,1837.88,1893.01,1893.01,1949.80,1969.30,1988.99,2028.77,2049.06,2090.04
1397,10038.00,10238.76,10545.92,10545.92,10651.38,10970.92,11080.63,11191.44,11191.44,11527.18,11642.45,11642.45
1618,3924.00,4002.48,4002.48,4042.50,4082.93,4082.93,4164.59,4289.53,4289.53,4289.53,4332.42,4332.42
2844,7857.00,8014.14,8174.42,8337.91,8588.05,8673.93,8673.93,8673.93,8934.15,9202.17,9478.24,9478.24
1255,12627.00,13005.81,13265.93,13663.90,13663.90,13663.90,13663.90,14073.82,14355.30,14642.40,14642.40,14788.83
1560,1379.00,1392.79,1406.72,1434.85,1449.20,1449.20,1492.68,1507.60,1507.60,1507.60,1522.68,1537.91
1147,14983.00,14983.00,14983.00,15432.49,15586.81,16054.42,16054.42,16375.51,16539.26,16704.66,17205.80,17205.80
2541,6776.00,6843.76,6912.20,7119.56,7119.56,7119.56,7261.95,7334.57,7407.92,7630.16,7859.06,7859.06
1134,3234.00,3331.02,3331.02,3331.02,3364.33,3364.33,3431.62,3500.25,3500.25,3570.25,3605.96,3678.08
1251,5275.00,5433.25,5596.25,5652.21,5765.25,5765.25,5880.56,6056.98,6238.69,6425.85,6554.36,6750.99
2567,2186.00,2207.86,2252.02,2319.58,2319.58,2365.97,2413.29,2485.69,2510.54,2585.86,2611.72,2690.07
2505,12483.00,12483.00,12483.00,12732.66,12732.66,12732.66,12987.31,13117.19,13117.19,13510.70,13780.92,13780.92
1140,11767.00,12002.34,12122.36,12122.36,12364.81,12364.81,12488.46,12488.46,12738.23,12865.61,13251.58,13384.09
2959,9163.00,9163.00,9163.00,9163.00,9437.89,9626.65,9915.45,10014.60,10014.60,10014.60,10214.89,10521.34
1467,1928.00,1985.84,2045.42,2086.32,2128.05,2170.61,2235.73,2258.09,2303.25,2372.35,2396.07,2443.99
2582,5343.00,5449.86,5558.86,5614.45,5726.73,5898.54,6016.51,6197.00,6320.94,6320.94,6320.94,6320.94
1779,11138.00,11472.14,11816.30,11816.30,11934.47,12173.16,12538.35,12789.12,13172.79,13304.52,13304.52,13570.61
1510,2211.00,2255.22,2322.88,2392.56,2440.41,2464.82,2489.47,2489.47,2489.47,2539.26,2539.26,2615.43
